"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"5477","T,N,K","T,N,K","3","3","operation-span-recall","9","60192","0.0-3.0-1.0",""
"5480","N,V,S,T","N,V,S,T","4","4","operation-span-recall","19","72775","0.0-3.0-1.1",""
"7710","F,R,S,L,P","F,R,S,L,P","5","5","operation-span-recall","31","87144","0.0-3.0-1.2",""
"2199","","","1","","html-button-operationspan","34","121384","0.0-5.0-0.0","<div style=""font-size:46px;"">3 + 5 = 8<br><br><br><br></div>"
"2460","","","1","","html-button-operationspan","36","124864","0.0-5.0-0.1","<div style=""font-size:46px;"">2 - 1 = 2<br><br><br><br></div>"
"2060","","","1","","html-button-operationspan","38","127934","0.0-5.0-0.2","<div style=""font-size:46px;"">10 + 1 = 9<br><br><br><br></div>"
"1852","","","1","","html-button-operationspan","40","130805","0.0-5.0-0.3","<div style=""font-size:46px;"">4 + 2 = 6<br><br><br><br></div>"
"2141","","","1","","html-button-operationspan","42","133965","0.0-5.0-0.4","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"2000","","","1","","html-button-operationspan","46","173785","0.0-7.0-0.0-1.0","<div style=""font-size:46px;"">5 + 6 = 11<br><br><br><br></div>"
"1491","","","1","","html-button-operationspan","49","176295","0.0-7.0-0.0-1.1","<div style=""font-size:46px;"">3 + 3 = 4<br><br><br><br></div>"
"1580","","","1","","html-button-operationspan","52","178894","0.0-7.0-0.0-1.2","<div style=""font-size:46px;"">7 - 1 = 6<br><br><br><br></div>"
"4296","R,N,J","R,N,J","3","3","operation-span-recall","54","183193","0.0-7.0-1.0",""
"1541","","","1","","html-button-operationspan","57","190194","0.0-7.0-0.1-1.3","<div style=""font-size:46px;"">5 + 2 = 5<br><br><br><br></div>"
"1481","","","1","","html-button-operationspan","60","192695","0.0-7.0-0.1-1.4","<div style=""font-size:46px;"">4 - 2 = 2<br><br><br><br></div>"
"1680","","","1","","html-button-operationspan","63","195394","0.0-7.0-0.1-1.5","<div style=""font-size:46px;"">2 - 1 = 3<br><br><br><br></div>"
"1941","","","1","","html-button-operationspan","66","198354","0.0-7.0-0.1-1.6","<div style=""font-size:46px;"">9 + 10 = 17<br><br><br><br></div>"
"5229","S,N,V,L","S,N,V,L","4","4","operation-span-recall","68","203584","0.0-7.0-1.1",""
"1661","","","1","","html-button-operationspan","72","214534","0.0-9.0-0.0-1.0","<div style=""font-size:46px;"">1 + 9 = 12<br><br><br><br></div>"
"1979","","","1","","html-button-operationspan","75","217532","0.0-9.0-0.0-1.1","<div style=""font-size:46px;"">2 - 1 = 3<br><br><br><br></div>"
"1501","","","1","","html-button-operationspan","78","220055","0.0-9.0-0.0-1.2","<div style=""font-size:46px;"">9 + 9 = 20<br><br><br><br></div>"
"3141","","","1","","html-button-operationspan","81","224214","0.0-9.0-0.0-1.3","<div style=""font-size:46px;"">6 + 9 = 15<br><br><br><br></div>"
"5358","H,Q,T,J","H,Q,T,J","4","4","operation-span-recall","83","229574","0.0-9.0-1.0",""
"2440","","","1","","html-button-operationspan","86","234953","0.0-9.0-0.1-1.4","<div style=""font-size:46px;"">7 - 5 = 2<br><br><br><br></div>"
"1661","","","1","","html-button-operationspan","89","237634","0.0-9.0-0.1-1.5","<div style=""font-size:46px;"">5 - 2 = 4<br><br><br><br></div>"
"1441","","","1","","html-button-operationspan","92","240094","0.0-9.0-0.1-1.6","<div style=""font-size:46px;"">10 + 3 = 13<br><br><br><br></div>"
"2181","","","1","","html-button-operationspan","95","243294","0.0-9.0-0.1-1.7","<div style=""font-size:46px;"">8 - 1 = 7<br><br><br><br></div>"
"7648","J,R,K,Q","J,R,K,Q","4","4","operation-span-recall","97","250944","0.0-9.0-1.1",""
"1481","","","1","","html-button-operationspan","100","255444","0.0-9.0-0.2-1.8","<div style=""font-size:46px;"">10 + 4 = 14<br><br><br><br></div>"
"2031","","","1","","html-button-operationspan","103","258494","0.0-9.0-0.2-1.9","<div style=""font-size:46px;"">10 - 8 = 2<br><br><br><br></div>"
"1421","","","1","","html-button-operationspan","106","260935","0.0-9.0-0.2-1.10","<div style=""font-size:46px;"">2 + 8 = 9<br><br><br><br></div>"
"1641","","","1","","html-button-operationspan","109","263594","0.0-9.0-0.2-1.11","<div style=""font-size:46px;"">2 + 10 = 11<br><br><br><br></div>"
"6359","V,F,N,Q","V,F,N,Q","4","4","operation-span-recall","111","269954","0.0-9.0-1.2",""
"1400","","","1","","html-button-operationspan","114","274114","0.0-9.0-0.3-1.12","<div style=""font-size:46px;"">7 - 4 = 5<br><br><br><br></div>"
"1340","","","1","","html-button-operationspan","117","276474","0.0-9.0-0.3-1.13","<div style=""font-size:46px;"">1 + 8 = 8<br><br><br><br></div>"
"1701","","","1","","html-button-operationspan","120","279194","0.0-9.0-0.3-1.14","<div style=""font-size:46px;"">7 - 6 = 3<br><br><br><br></div>"
"1865","","","1","","html-button-operationspan","123","282074","0.0-9.0-0.3-1.15","<div style=""font-size:46px;"">2 - 1 = 3<br><br><br><br></div>"
"1322","","","1","","html-button-operationspan","126","284414","0.0-9.0-0.3-1.16","<div style=""font-size:46px;"">2 - 1 = 0<br><br><br><br></div>"
"6038","L,N,V,R,P","L,N,V,R,P","5","5","operation-span-recall","128","290454","0.0-9.0-1.3",""
"1420","","","1","","html-button-operationspan","131","295814","0.0-9.0-0.4-1.17","<div style=""font-size:46px;"">10 + 4 = 16<br><br><br><br></div>"
"1350","","","1","","html-button-operationspan","134","298183","0.0-9.0-0.4-1.18","<div style=""font-size:46px;"">1 + 2 = 5<br><br><br><br></div>"
"1861","","","1","","html-button-operationspan","137","301064","0.0-9.0-0.4-1.19","<div style=""font-size:46px;"">7 - 5 = 2<br><br><br><br></div>"
"2681","","","0","","html-button-operationspan","140","304764","0.0-9.0-0.4-1.20","<div style=""font-size:46px;"">9 - 1 = 8<br><br><br><br></div>"
"1859","","","1","","html-button-operationspan","143","307642","0.0-9.0-0.4-1.21","<div style=""font-size:46px;"">10 - 9 = 1<br><br><br><br></div>"
"9640","H,Q,F,L,N","H,Q,F,L,R","4","5","operation-span-recall","145","317284","0.0-9.0-1.4",""
