"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"4549","P,K,Q","P,K,Q","3","3","operation-span-recall","9","61686","0.0-3.0-1.0",""
"5035","V,P,L,Q","V,P,L,Q","4","4","operation-span-recall","19","72741","0.0-3.0-1.1",""
"5914","S,J,R,N,V","S,J,R,N,V","5","5","operation-span-recall","31","85661","0.0-3.0-1.2",""
"1735","","","1","","html-button-operationspan","34","107211","0.0-5.0-0.0","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"3673","","","1","","html-button-operationspan","36","111889","0.0-5.0-0.1","<div style=""font-size:46px;"">8 + 5 = 14<br><br><br><br></div>"
"2076","","","1","","html-button-operationspan","38","114968","0.0-5.0-0.2","<div style=""font-size:46px;"">2 + 9 = 13<br><br><br><br></div>"
"2154","","","1","","html-button-operationspan","40","118125","0.0-5.0-0.3","<div style=""font-size:46px;"">9 + 4 = 13<br><br><br><br></div>"
"2069","","","1","","html-button-operationspan","42","121196","0.0-5.0-0.4","<div style=""font-size:46px;"">1 + 4 = 6<br><br><br><br></div>"
"2083","","","1","","html-button-operationspan","46","150431","0.0-7.0-0.0-1.0","<div style=""font-size:46px;"">8 - 2 = 4<br><br><br><br></div>"
"1342","","","1","","html-button-operationspan","49","152779","0.0-7.0-0.0-1.1","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"1069","","","1","","html-button-operationspan","52","154853","0.0-7.0-0.0-1.2","<div style=""font-size:46px;"">1 + 7 = 8<br><br><br><br></div>"
"5536","F,S,N","F,S,N","3","3","operation-span-recall","54","160395","0.0-7.0-1.0",""
"1414","","","0","","html-button-operationspan","57","164397","0.0-7.0-0.1-1.3","<div style=""font-size:46px;"">7 - 3 = 4<br><br><br><br></div>"
"1742","","","1","","html-button-operationspan","60","167143","0.0-7.0-0.1-1.4","<div style=""font-size:46px;"">7 - 3 = 2<br><br><br><br></div>"
"1489","","","1","","html-button-operationspan","63","169636","0.0-7.0-0.1-1.5","<div style=""font-size:46px;"">8 - 3 = 5<br><br><br><br></div>"
"1957","","","1","","html-button-operationspan","66","172598","0.0-7.0-0.1-1.6","<div style=""font-size:46px;"">9 + 1 = 8<br><br><br><br></div>"
"5985","K,R,V,S,T","K,R,V,F","3","4","operation-span-recall","68","178591","0.0-7.0-1.1",""
"1869","","","1","","html-button-operationspan","72","188155","0.0-9.0-0.0-1.0","<div style=""font-size:46px;"">5 + 9 = 12<br><br><br><br></div>"
"1875","","","1","","html-button-operationspan","75","191034","0.0-9.0-0.0-1.1","<div style=""font-size:46px;"">1 - 1 = 1<br><br><br><br></div>"
"1520","","","1","","html-button-operationspan","78","193561","0.0-9.0-0.0-1.2","<div style=""font-size:46px;"">8 - 2 = 6<br><br><br><br></div>"
"2121","","","1","","html-button-operationspan","81","196686","0.0-9.0-0.0-1.3","<div style=""font-size:46px;"">2 - 1 = 3<br><br><br><br></div>"
"5962","N,Q,R,J","N,Q,R,J","4","4","operation-span-recall","83","202654","0.0-9.0-1.0",""
"1408","","","1","","html-button-operationspan","86","206324","0.0-9.0-0.1-1.4","<div style=""font-size:46px;"">10 + 9 = 20<br><br><br><br></div>"
"1344","","","1","","html-button-operationspan","89","208675","0.0-9.0-0.1-1.5","<div style=""font-size:46px;"">5 + 6 = 11<br><br><br><br></div>"
"1463","","","1","","html-button-operationspan","92","211142","0.0-9.0-0.1-1.6","<div style=""font-size:46px;"">9 - 3 = 6<br><br><br><br></div>"
"1365","","","1","","html-button-operationspan","95","213510","0.0-9.0-0.1-1.7","<div style=""font-size:46px;"">1 + 10 = 9<br><br><br><br></div>"
"8060","H,V,P,N","H,V,P,N","4","4","operation-span-recall","97","221577","0.0-9.0-1.1",""
"1322","","","1","","html-button-operationspan","100","225088","0.0-9.0-0.2-1.8","<div style=""font-size:46px;"">10 - 3 = 6<br><br><br><br></div>"
"1103","","","1","","html-button-operationspan","103","227197","0.0-9.0-0.2-1.9","<div style=""font-size:46px;"">3 - 2 = 1<br><br><br><br></div>"
"1254","","","1","","html-button-operationspan","106","229458","0.0-9.0-0.2-1.10","<div style=""font-size:46px;"">5 + 2 = 8<br><br><br><br></div>"
"1039","","","0","","html-button-operationspan","109","231502","0.0-9.0-0.2-1.11","<div style=""font-size:46px;"">2 - 1 = 2<br><br><br><br></div>"
"5631","F,P,N,T","F,P,N,T","4","4","operation-span-recall","111","237139","0.0-9.0-1.2",""
"1721","","","1","","html-button-operationspan","114","241148","0.0-9.0-0.3-1.12","<div style=""font-size:46px;"">10 - 9 = 0<br><br><br><br></div>"
"1386","","","1","","html-button-operationspan","117","243540","0.0-9.0-0.3-1.13","<div style=""font-size:46px;"">5 + 3 = 8<br><br><br><br></div>"
