"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"8413","H,Q,R","H,Q,R","3","3","operation-span-recall","9","66725","0.0-3.0-1.0",""
"6212","Q,F,H,V","Q,F,H,V","4","4","operation-span-recall","19","79449","0.0-3.0-1.1",""
"5996","S,H,V,J,T","S,H,V,J,T","5","5","operation-span-recall","31","91613","0.0-3.0-1.2",""
"2753","","","1","","html-button-operationspan","34","116812","0.0-5.0-0.0","<div style=""font-size:46px;"">9 + 6 = 15<br><br><br><br></div>"
"3309","","","1","","html-button-operationspan","36","121123","0.0-5.0-0.1","<div style=""font-size:46px;"">10 + 9 = 17<br><br><br><br></div>"
"2203","","","1","","html-button-operationspan","38","124329","0.0-5.0-0.2","<div style=""font-size:46px;"">1 + 1 = 4<br><br><br><br></div>"
"1548","","","1","","html-button-operationspan","40","126879","0.0-5.0-0.3","<div style=""font-size:46px;"">4 + 5 = 8<br><br><br><br></div>"
"2254","","","1","","html-button-operationspan","42","130135","0.0-5.0-0.4","<div style=""font-size:46px;"">4 - 3 = 2<br><br><br><br></div>"
"2532","","","1","","html-button-operationspan","46","180898","0.0-7.0-0.0-1.0","<div style=""font-size:46px;"">9 - 3 = 6<br><br><br><br></div>"
"2680","","","1","","html-button-operationspan","49","184581","0.0-7.0-0.0-1.1","<div style=""font-size:46px;"">2 + 1 = 3<br><br><br><br></div>"
"2041","","","1","","html-button-operationspan","52","187626","0.0-7.0-0.0-1.2","<div style=""font-size:46px;"">3 - 1 = 2<br><br><br><br></div>"
"5658","R,P,S","R,P,S","3","3","operation-span-recall","54","193289","0.0-7.0-1.0",""
"2242","","","1","","html-button-operationspan","57","198793","0.0-7.0-0.1-1.3","<div style=""font-size:46px;"">10 + 7 = 17<br><br><br><br></div>"
"2489","","","1","","html-button-operationspan","60","202288","0.0-7.0-0.1-1.4","<div style=""font-size:46px;"">7 - 2 = 4<br><br><br><br></div>"
"1754","","","1","","html-button-operationspan","63","205045","0.0-7.0-0.1-1.5","<div style=""font-size:46px;"">2 + 3 = 5<br><br><br><br></div>"
"1912","","","1","","html-button-operationspan","66","207961","0.0-7.0-0.1-1.6","<div style=""font-size:46px;"">1 + 9 = 10<br><br><br><br></div>"
"6324","T,L,V,F","T,L,V,F","4","4","operation-span-recall","68","214290","0.0-7.0-1.1",""
"1953","","","1","","html-button-operationspan","72","233744","0.0-9.0-0.0-1.0","<div style=""font-size:46px;"">3 - 1 = 3<br><br><br><br></div>"
"3733","","","1","","html-button-operationspan","75","238481","0.0-9.0-0.0-1.1","<div style=""font-size:46px;"">3 + 6 = 9<br><br><br><br></div>"
"2783","","","1","","html-button-operationspan","78","242269","0.0-9.0-0.0-1.2","<div style=""font-size:46px;"">7 - 6 = 3<br><br><br><br></div>"
"3100","","","1","","html-button-operationspan","81","246373","0.0-9.0-0.0-1.3","<div style=""font-size:46px;"">7 - 6 = 1<br><br><br><br></div>"
"4214","S,V,N,H","S,V,N,H","4","4","operation-span-recall","83","250595","0.0-9.0-1.0",""
"2436","","","1","","html-button-operationspan","86","255411","0.0-9.0-0.1-1.4","<div style=""font-size:46px;"">7 - 5 = 2<br><br><br><br></div>"
"1830","","","1","","html-button-operationspan","89","258247","0.0-9.0-0.1-1.5","<div style=""font-size:46px;"">7 + 9 = 17<br><br><br><br></div>"
"2272","","","1","","html-button-operationspan","92","261525","0.0-9.0-0.1-1.6","<div style=""font-size:46px;"">5 + 6 = 11<br><br><br><br></div>"
"1946","","","1","","html-button-operationspan","95","264476","0.0-9.0-0.1-1.7","<div style=""font-size:46px;"">3 - 1 = 2<br><br><br><br></div>"
"6817","H,J,R,Q","H,J,R,Q","4","4","operation-span-recall","97","271299","0.0-9.0-1.1",""
"1818","","","1","","html-button-operationspan","100","275401","0.0-9.0-0.2-1.8","<div style=""font-size:46px;"">8 - 6 = 2<br><br><br><br></div>"
"1697","","","1","","html-button-operationspan","103","278101","0.0-9.0-0.2-1.9","<div style=""font-size:46px;"">8 + 10 = 19<br><br><br><br></div>"
"1904","","","1","","html-button-operationspan","106","281009","0.0-9.0-0.2-1.10","<div style=""font-size:46px;"">2 + 9 = 11<br><br><br><br></div>"
"1639","","","1","","html-button-operationspan","109","283651","0.0-9.0-0.2-1.11","<div style=""font-size:46px;"">1 + 3 = 6<br><br><br><br></div>"
"5498","S,H,L,P","S,H,L,P","4","4","operation-span-recall","111","289154","0.0-9.0-1.2",""
"1978","","","1","","html-button-operationspan","114","292993","0.0-9.0-0.3-1.12","<div style=""font-size:46px;"">1 + 3 = 4<br><br><br><br></div>"
"1368","","","1","","html-button-operationspan","117","295365","0.0-9.0-0.3-1.13","<div style=""font-size:46px;"">2 + 1 = 3<br><br><br><br></div>"
"1616","","","1","","html-button-operationspan","120","297985","0.0-9.0-0.3-1.14","<div style=""font-size:46px;"">6 - 3 = 3<br><br><br><br></div>"
"1839","","","1","","html-button-operationspan","123","300829","0.0-9.0-0.3-1.15","<div style=""font-size:46px;"">9 + 2 = 11<br><br><br><br></div>"
"1640","","","1","","html-button-operationspan","126","303473","0.0-9.0-0.3-1.16","<div style=""font-size:46px;"">1 - 1 = 1<br><br><br><br></div>"
"5532","Q,S,J,T,F","Q,S,J,T,F","5","5","operation-span-recall","128","309010","0.0-9.0-1.3",""
"1298","","","1","","html-button-operationspan","131","312736","0.0-9.0-0.4-1.17","<div style=""font-size:46px;"">2 + 3 = 7<br><br><br><br></div>"
"1349","","","1","","html-button-operationspan","134","315090","0.0-9.0-0.4-1.18","<div style=""font-size:46px;"">4 + 4 = 8<br><br><br><br></div>"
"2553","","","1","","html-button-operationspan","137","318645","0.0-9.0-0.4-1.19","<div style=""font-size:46px;"">5 - 4 = 3<br><br><br><br></div>"
"1599","","","1","","html-button-operationspan","140","321249","0.0-9.0-0.4-1.20","<div style=""font-size:46px;"">7 - 4 = 5<br><br><br><br></div>"
"1440","","","1","","html-button-operationspan","143","323693","0.0-9.0-0.4-1.21","<div style=""font-size:46px;"">3 - 1 = 1<br><br><br><br></div>"
"4977","T,N,J,V,L","T,N,J,V,L","5","5","operation-span-recall","145","328676","0.0-9.0-1.4",""
"2282","","","1","","html-button-operationspan","148","333081","0.0-9.0-0.5-1.22","<div style=""font-size:46px;"">1 - 1 = 0<br><br><br><br></div>"
"2071","","","1","","html-button-operationspan","151","336157","0.0-9.0-0.5-1.23","<div style=""font-size:46px;"">7 - 3 = 4<br><br><br><br></div>"
"1200","","","1","","html-button-operationspan","154","338361","0.0-9.0-0.5-1.24","<div style=""font-size:46px;"">10 - 5 = 5<br><br><br><br></div>"
"3052","","","1","","html-button-operationspan","157","342418","0.0-9.0-0.5-1.25","<div style=""font-size:46px;"">7 + 8 = 15<br><br><br><br></div>"
"1256","","","1","","html-button-operationspan","160","344678","0.0-9.0-0.5-1.26","<div style=""font-size:46px;"">3 - 2 = 3<br><br><br><br></div>"
"6243","L,T,J,K,R","L,T,J,K,R","5","5","operation-span-recall","162","350925","0.0-9.0-1.5",""
"2618","","","1","","html-button-operationspan","165","355899","0.0-9.0-0.6-1.27","<div style=""font-size:46px;"">3 + 5 = 8<br><br><br><br></div>"
"1368","","","1","","html-button-operationspan","168","358271","0.0-9.0-0.6-1.28","<div style=""font-size:46px;"">9 + 10 = 19<br><br><br><br></div>"
"2042","","","1","","html-button-operationspan","171","361318","0.0-9.0-0.6-1.29","<div style=""font-size:46px;"">1 + 9 = 8<br><br><br><br></div>"
"2008","","","1","","html-button-operationspan","174","364330","0.0-9.0-0.6-1.30","<div style=""font-size:46px;"">7 - 2 = 4<br><br><br><br></div>"
"1472","","","1","","html-button-operationspan","177","366806","0.0-9.0-0.6-1.31","<div style=""font-size:46px;"">1 + 1 = 2<br><br><br><br></div>"
"3402","","","1","","html-button-operationspan","180","371211","0.0-9.0-0.6-1.32","<div style=""font-size:46px;"">2 + 8 = 10<br><br><br><br></div>"
"11912","T,R,F,K,P,N","T,R,F,K,P,N","6","6","operation-span-recall","182","383127","0.0-9.0-1.6",""
"2403","","","1","","html-button-operationspan","185","389994","0.0-9.0-0.7-1.33","<div style=""font-size:46px;"">5 + 9 = 16<br><br><br><br></div>"
"2783","","","1","","html-button-operationspan","188","393782","0.0-9.0-0.7-1.34","<div style=""font-size:46px;"">3 + 7 = 9<br><br><br><br></div>"
"3178","","","1","","html-button-operationspan","191","397964","0.0-9.0-0.7-1.35","<div style=""font-size:46px;"">8 + 6 = 14<br><br><br><br></div>"
"1384","","","1","","html-button-operationspan","194","400352","0.0-9.0-0.7-1.36","<div style=""font-size:46px;"">2 + 3 = 7<br><br><br><br></div>"
"1896","","","1","","html-button-operationspan","197","403251","0.0-9.0-0.7-1.37","<div style=""font-size:46px;"">5 - 1 = 4<br><br><br><br></div>"
"1534","","","1","","html-button-operationspan","200","405790","0.0-9.0-0.7-1.38","<div style=""font-size:46px;"">10 - 5 = 3<br><br><br><br></div>"
"6757","S,K,J,V,P,R","S,K,J,V,P,R","6","6","operation-span-recall","202","412551","0.0-9.0-1.7",""
"2320","","","1","","html-button-operationspan","205","417077","0.0-9.0-0.8-1.39","<div style=""font-size:46px;"">4 + 2 = 6<br><br><br><br></div>"
"2343","","","1","","html-button-operationspan","208","420425","0.0-9.0-0.8-1.40","<div style=""font-size:46px;"">3 + 8 = 11<br><br><br><br></div>"
"3339","","","1","","html-button-operationspan","211","424768","0.0-9.0-0.8-1.41","<div style=""font-size:46px;"">7 + 6 = 13<br><br><br><br></div>"
"2422","","","1","","html-button-operationspan","214","428195","0.0-9.0-0.8-1.42","<div style=""font-size:46px;"">4 + 7 = 11<br><br><br><br></div>"
"2034","","","1","","html-button-operationspan","217","431233","0.0-9.0-0.8-1.43","<div style=""font-size:46px;"">6 - 5 = 1<br><br><br><br></div>"
"1230","","","1","","html-button-operationspan","220","433467","0.0-9.0-0.8-1.44","<div style=""font-size:46px;"">10 + 1 = 11<br><br><br><br></div>"
"9682","K,J,V,T,L,R","K,J,V,T,L,R","6","6","operation-span-recall","222","443153","0.0-9.0-1.8",""
"1770","","","1","","html-button-operationspan","225","447655","0.0-9.0-0.9-1.45","<div style=""font-size:46px;"">10 + 4 = 12<br><br><br><br></div>"
"1288","","","1","","html-button-operationspan","228","449947","0.0-9.0-0.9-1.46","<div style=""font-size:46px;"">8 - 1 = 7<br><br><br><br></div>"
"2464","","","1","","html-button-operationspan","231","453415","0.0-9.0-0.9-1.47","<div style=""font-size:46px;"">7 + 9 = 15<br><br><br><br></div>"
"1768","","","1","","html-button-operationspan","234","456187","0.0-9.0-0.9-1.48","<div style=""font-size:46px;"">1 - 1 = 2<br><br><br><br></div>"
"1351","","","1","","html-button-operationspan","237","458543","0.0-9.0-0.9-1.49","<div style=""font-size:46px;"">2 + 7 = 9<br><br><br><br></div>"
"3227","","","1","","html-button-operationspan","240","462776","0.0-9.0-0.9-1.50","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"3797","","","1","","html-button-operationspan","243","467578","0.0-9.0-0.9-1.51","<div style=""font-size:46px;"">3 + 9 = 12<br><br><br><br></div>"
"16912","F,V,K,T,L,Q","F,V,T,Q,L,K,P","3","7","operation-span-recall","245","484496","0.0-9.0-1.9",""
