"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"6546","N,S,J","N,S,J","3","3","operation-span-recall","9","67579","0.0-3.0-1.0",""
"4851","F,L,Q,P","F,L,Q,P","4","4","operation-span-recall","19","78904","0.0-3.0-1.1",""
"9440","N,H,J,K,R","N,K,J,H,R","3","5","operation-span-recall","31","102599","0.0-3.0-1.2",""
"3613","","","1","","html-button-operationspan","34","133608","0.0-5.0-0.0","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"1989","","","1","","html-button-operationspan","36","136608","0.0-5.0-0.1","<div style=""font-size:46px;"">1 - 1 = 1<br><br><br><br></div>"
"6590","","","1","","html-button-operationspan","38","144208","0.0-5.0-0.2","<div style=""font-size:46px;"">6 + 8 = 14<br><br><br><br></div>"
"2694","","","1","","html-button-operationspan","40","147906","0.0-5.0-0.3","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"3271","","","1","","html-button-operationspan","42","152180","0.0-5.0-0.4","<div style=""font-size:46px;"">1 - 1 = 2<br><br><br><br></div>"
"2898","","","1","","html-button-operationspan","46","196335","0.0-7.0-0.0-1.0","<div style=""font-size:46px;"">5 + 7 = 12<br><br><br><br></div>"
"2460","","","1","","html-button-operationspan","49","199804","0.0-7.0-0.0-1.1","<div style=""font-size:46px;"">7 + 9 = 16<br><br><br><br></div>"
"3272","","","1","","html-button-operationspan","52","204081","0.0-7.0-0.0-1.2","<div style=""font-size:46px;"">8 - 2 = 5<br><br><br><br></div>"
"5194","N,P,L","H,P,L","2","3","operation-span-recall","54","209282","0.0-7.0-1.0",""
"1811","","","1","","html-button-operationspan","57","217577","0.0-7.0-0.1-1.3","<div style=""font-size:46px;"">3 - 2 = 2<br><br><br><br></div>"
"1599","","","1","","html-button-operationspan","60","220181","0.0-7.0-0.1-1.4","<div style=""font-size:46px;"">8 + 10 = 18<br><br><br><br></div>"
"2395","","","1","","html-button-operationspan","63","223577","0.0-7.0-0.1-1.5","<div style=""font-size:46px;"">4 + 2 = 8<br><br><br><br></div>"
"1690","","","1","","html-button-operationspan","66","226274","0.0-7.0-0.1-1.6","<div style=""font-size:46px;"">4 - 3 = 1<br><br><br><br></div>"
"5428","V,K,P,F","V,K,P,F","4","4","operation-span-recall","68","231708","0.0-7.0-1.1",""
"1294","","","1","","html-button-operationspan","72","254055","0.0-9.0-0.0-1.0","<div style=""font-size:46px;"">10 + 10 = 20<br><br><br><br></div>"
"1518","","","1","","html-button-operationspan","75","256580","0.0-9.0-0.0-1.1","<div style=""font-size:46px;"">6 + 1 = 7<br><br><br><br></div>"
"1602","","","1","","html-button-operationspan","78","259192","0.0-9.0-0.0-1.2","<div style=""font-size:46px;"">10 - 4 = 4<br><br><br><br></div>"
"1431","","","1","","html-button-operationspan","81","261633","0.0-9.0-0.0-1.3","<div style=""font-size:46px;"">4 + 4 = 10<br><br><br><br></div>"
"5773","T,J,S,F","T,J,S,F","4","4","operation-span-recall","83","267410","0.0-9.0-1.0",""
"1156","","","1","","html-button-operationspan","86","271820","0.0-9.0-0.1-1.4","<div style=""font-size:46px;"">9 + 2 = 9<br><br><br><br></div>"
"2128","","","1","","html-button-operationspan","89","274953","0.0-9.0-0.1-1.5","<div style=""font-size:46px;"">9 - 7 = 3<br><br><br><br></div>"
"1715","","","1","","html-button-operationspan","92","277675","0.0-9.0-0.1-1.6","<div style=""font-size:46px;"">3 - 1 = 2<br><br><br><br></div>"
"1539","","","1","","html-button-operationspan","95","280222","0.0-9.0-0.1-1.7","<div style=""font-size:46px;"">2 - 1 = 3<br><br><br><br></div>"
"4469","S,P,F,N","S,P,F,N","4","4","operation-span-recall","97","284695","0.0-9.0-1.1",""
"1199","","","1","","html-button-operationspan","100","301848","0.0-9.0-0.2-1.8","<div style=""font-size:46px;"">4 + 4 = 8<br><br><br><br></div>"
"1437","","","1","","html-button-operationspan","103","304298","0.0-9.0-0.2-1.9","<div style=""font-size:46px;"">1 + 6 = 7<br><br><br><br></div>"
"1219","","","1","","html-button-operationspan","106","306526","0.0-9.0-0.2-1.10","<div style=""font-size:46px;"">1 + 7 = 7<br><br><br><br></div>"
"1883","","","1","","html-button-operationspan","109","309417","0.0-9.0-0.2-1.11","<div style=""font-size:46px;"">7 - 1 = 6<br><br><br><br></div>"
"4236","P,S,H,V","P,S,H,V","4","4","operation-span-recall","111","313659","0.0-9.0-1.2",""
"1713","","","1","","html-button-operationspan","114","318526","0.0-9.0-0.3-1.12","<div style=""font-size:46px;"">8 - 7 = 1<br><br><br><br></div>"
"2368","","","1","","html-button-operationspan","117","321897","0.0-9.0-0.3-1.13","<div style=""font-size:46px;"">10 + 1 = 11<br><br><br><br></div>"
"1888","","","1","","html-button-operationspan","120","324791","0.0-9.0-0.3-1.14","<div style=""font-size:46px;"">3 + 4 = 6<br><br><br><br></div>"
"1608","","","1","","html-button-operationspan","123","327404","0.0-9.0-0.3-1.15","<div style=""font-size:46px;"">3 - 2 = 3<br><br><br><br></div>"
"1067","","","1","","html-button-operationspan","126","329475","0.0-9.0-0.3-1.16","<div style=""font-size:46px;"">10 + 1 = 11<br><br><br><br></div>"
"5263","Q,L,H,P,R","Q,L,H,P,R","5","5","operation-span-recall","128","334744","0.0-9.0-1.3",""
"2206","","","1","","html-button-operationspan","131","340148","0.0-9.0-0.4-1.17","<div style=""font-size:46px;"">5 - 3 = 2<br><br><br><br></div>"
"1568","","","1","","html-button-operationspan","134","342723","0.0-9.0-0.4-1.18","<div style=""font-size:46px;"">1 + 9 = 12<br><br><br><br></div>"
"1535","","","1","","html-button-operationspan","137","345264","0.0-9.0-0.4-1.19","<div style=""font-size:46px;"">7 - 2 = 5<br><br><br><br></div>"
