"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"5716","R,V,F","R,V,F","3","3","operation-span-recall","9","44396","0.0-3.0-1.0",""
"6277","Q,V,N,P","Q,V,N,P","4","4","operation-span-recall","19","57424","0.0-3.0-1.1",""
"8158","J,S,L,F,K","J,S,F,L,K","3","5","operation-span-recall","31","74052","0.0-3.0-1.2",""
"3340","","","1","","html-button-operationspan","34","97412","0.0-5.0-0.0","<div style=""font-size:46px;"">1 + 7 = 8<br><br><br><br></div>"
"2084","","","1","","html-button-operationspan","36","100509","0.0-5.0-0.1","<div style=""font-size:46px;"">4 + 3 = 9<br><br><br><br></div>"
"4449","","","1","","html-button-operationspan","38","105962","0.0-5.0-0.2","<div style=""font-size:46px;"">8 + 5 = 13<br><br><br><br></div>"
"1555","","","1","","html-button-operationspan","40","108523","0.0-5.0-0.3","<div style=""font-size:46px;"">7 + 3 = 10<br><br><br><br></div>"
"2868","","","1","","html-button-operationspan","42","112395","0.0-5.0-0.4","<div style=""font-size:46px;"">6 + 9 = 15<br><br><br><br></div>"
"2426","","","1","","html-button-operationspan","46","133375","0.0-7.0-0.0-1.0","<div style=""font-size:46px;"">10 - 4 = 7<br><br><br><br></div>"
"2446","","","1","","html-button-operationspan","49","136831","0.0-7.0-0.0-1.1","<div style=""font-size:46px;"">6 - 2 = 3<br><br><br><br></div>"
"2108","","","1","","html-button-operationspan","52","139959","0.0-7.0-0.0-1.2","<div style=""font-size:46px;"">1 + 5 = 6<br><br><br><br></div>"
"5359","P,L,N","P,L,N","3","3","operation-span-recall","54","145330","0.0-7.0-1.0",""
"1569","","","1","","html-button-operationspan","57","149896","0.0-7.0-0.1-1.3","<div style=""font-size:46px;"">4 + 2 = 6<br><br><br><br></div>"
"2233","","","1","","html-button-operationspan","60","153146","0.0-7.0-0.1-1.4","<div style=""font-size:46px;"">7 + 5 = 11<br><br><br><br></div>"
"1912","","","1","","html-button-operationspan","63","156064","0.0-7.0-0.1-1.5","<div style=""font-size:46px;"">8 + 1 = 7<br><br><br><br></div>"
"1860","","","1","","html-button-operationspan","66","158934","0.0-7.0-0.1-1.6","<div style=""font-size:46px;"">2 + 5 = 7<br><br><br><br></div>"
"4599","L,R,J,N","L,R,J,N","4","4","operation-span-recall","68","163542","0.0-7.0-1.1",""
"1784","","","1","","html-button-operationspan","72","172262","0.0-9.0-0.0-1.0","<div style=""font-size:46px;"">8 - 2 = 4<br><br><br><br></div>"
"1964","","","0","","html-button-operationspan","75","175234","0.0-9.0-0.0-1.1","<div style=""font-size:46px;"">3 - 1 = 2<br><br><br><br></div>"
"2319","","","1","","html-button-operationspan","78","178571","0.0-9.0-0.0-1.2","<div style=""font-size:46px;"">9 + 10 = 19<br><br><br><br></div>"
"1900","","","1","","html-button-operationspan","81","181477","0.0-9.0-0.0-1.3","<div style=""font-size:46px;"">2 - 1 = 3<br><br><br><br></div>"
"5353","H,N,R,L","H,N,R,L","4","4","operation-span-recall","83","186840","0.0-9.0-1.0",""
"1307","","","1","","html-button-operationspan","86","190990","0.0-9.0-0.1-1.4","<div style=""font-size:46px;"">2 + 6 = 8<br><br><br><br></div>"
"1652","","","1","","html-button-operationspan","89","193656","0.0-9.0-0.1-1.5","<div style=""font-size:46px;"">6 - 2 = 2<br><br><br><br></div>"
