"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"3435","Q,L,V","Q,L,V","3","3","operation-span-recall","9","49319","0.0-3.0-1.0",""
"4768","K,R,N,F","K,R,N,F","4","4","operation-span-recall","19","59845","0.0-3.0-1.1",""
"5577","R,V,L,J,F","R,V,L,J,F","5","5","operation-span-recall","31","71787","0.0-3.0-1.2",""
"2774","","","1","","html-button-operationspan","34","93591","0.0-5.0-0.0","<div style=""font-size:46px;"">4 - 3 = 1<br><br><br><br></div>"
"1574","","","1","","html-button-operationspan","36","96193","0.0-5.0-0.1","<div style=""font-size:46px;"">7 - 3 = 2<br><br><br><br></div>"
"1628","","","1","","html-button-operationspan","38","98846","0.0-5.0-0.2","<div style=""font-size:46px;"">6 + 2 = 8<br><br><br><br></div>"
"1722","","","1","","html-button-operationspan","40","101579","0.0-5.0-0.3","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"1362","","","1","","html-button-operationspan","42","103958","0.0-5.0-0.4","<div style=""font-size:46px;"">7 - 5 = 1<br><br><br><br></div>"
"1497","","","1","","html-button-operationspan","46","136629","0.0-7.0-0.0-1.0","<div style=""font-size:46px;"">1 + 3 = 4<br><br><br><br></div>"
"1643","","","1","","html-button-operationspan","49","139298","0.0-7.0-0.0-1.1","<div style=""font-size:46px;"">8 - 4 = 5<br><br><br><br></div>"
"1279","","","1","","html-button-operationspan","52","141593","0.0-7.0-0.0-1.2","<div style=""font-size:46px;"">8 - 5 = 1<br><br><br><br></div>"
"2997","T,R,P","T,R,P","3","3","operation-span-recall","54","144603","0.0-7.0-1.0",""
"1230","","","1","","html-button-operationspan","57","147882","0.0-7.0-0.1-1.3","<div style=""font-size:46px;"">3 + 6 = 9<br><br><br><br></div>"
"1429","","","1","","html-button-operationspan","60","150321","0.0-7.0-0.1-1.4","<div style=""font-size:46px;"">7 - 5 = 2<br><br><br><br></div>"
"1322","","","1","","html-button-operationspan","63","152658","0.0-7.0-0.1-1.5","<div style=""font-size:46px;"">2 - 1 = 3<br><br><br><br></div>"
"2123","","","1","","html-button-operationspan","66","155793","0.0-7.0-0.1-1.6","<div style=""font-size:46px;"">9 + 7 = 15<br><br><br><br></div>"
"8149","H,N,T,Q","H,N,T,Q","4","4","operation-span-recall","68","163953","0.0-7.0-1.1",""
"1160","","","1","","html-button-operationspan","72","173730","0.0-9.0-0.0-1.0","<div style=""font-size:46px;"">8 - 4 = 6<br><br><br><br></div>"
"1364","","","1","","html-button-operationspan","75","176105","0.0-9.0-0.0-1.1","<div style=""font-size:46px;"">3 - 1 = 4<br><br><br><br></div>"
"1047","","","1","","html-button-operationspan","78","178170","0.0-9.0-0.0-1.2","<div style=""font-size:46px;"">1 + 7 = 8<br><br><br><br></div>"
"1216","","","1","","html-button-operationspan","81","180402","0.0-9.0-0.0-1.3","<div style=""font-size:46px;"">3 - 2 = 1<br><br><br><br></div>"
"4995","F,N,T,H","F,N,T,H","4","4","operation-span-recall","83","185410","0.0-9.0-1.0",""
"1165","","","1","","html-button-operationspan","86","190197","0.0-9.0-0.1-1.4","<div style=""font-size:46px;"">4 - 3 = 1<br><br><br><br></div>"
"1091","","","1","","html-button-operationspan","89","192298","0.0-9.0-0.1-1.5","<div style=""font-size:46px;"">10 + 3 = 13<br><br><br><br></div>"
"1023","","","1","","html-button-operationspan","92","194337","0.0-9.0-0.1-1.6","<div style=""font-size:46px;"">3 + 10 = 14<br><br><br><br></div>"
"1270","","","1","","html-button-operationspan","95","196625","0.0-9.0-0.1-1.7","<div style=""font-size:46px;"">6 + 7 = 14<br><br><br><br></div>"
"7380","R,H,F,J","R,H,F,J","4","4","operation-span-recall","97","204017","0.0-9.0-1.1",""
"1577","","","1","","html-button-operationspan","100","210829","0.0-9.0-0.2-1.8","<div style=""font-size:46px;"">6 - 1 = 6<br><br><br><br></div>"
"1213","","","1","","html-button-operationspan","103","213062","0.0-9.0-0.2-1.9","<div style=""font-size:46px;"">9 - 6 = 3<br><br><br><br></div>"
"2031","","","1","","html-button-operationspan","106","216106","0.0-9.0-0.2-1.10","<div style=""font-size:46px;"">6 + 5 = 11<br><br><br><br></div>"
"1052","","","1","","html-button-operationspan","109","218185","0.0-9.0-0.2-1.11","<div style=""font-size:46px;"">2 - 1 = 3<br><br><br><br></div>"
"4499","L,S,H,N","L,S,H,N","4","4","operation-span-recall","111","222698","0.0-9.0-1.2",""
"1955","","","1","","html-button-operationspan","114","227450","0.0-9.0-0.3-1.12","<div style=""font-size:46px;"">6 - 2 = 4<br><br><br><br></div>"
"1437","","","1","","html-button-operationspan","117","229906","0.0-9.0-0.3-1.13","<div style=""font-size:46px;"">9 - 1 = 8<br><br><br><br></div>"
"1284","","","1","","html-button-operationspan","120","232209","0.0-9.0-0.3-1.14","<div style=""font-size:46px;"">1 + 7 = 7<br><br><br><br></div>"
"1008","","","1","","html-button-operationspan","123","234241","0.0-9.0-0.3-1.15","<div style=""font-size:46px;"">10 + 3 = 13<br><br><br><br></div>"
"2310","","","1","","html-button-operationspan","126","237562","0.0-9.0-0.3-1.16","<div style=""font-size:46px;"">4 - 3 = 3<br><br><br><br></div>"
"6515","L,V,P,R,T","L,V,P,R,T","5","5","operation-span-recall","128","244094","0.0-9.0-1.3",""
"1108","","","1","","html-button-operationspan","131","250673","0.0-9.0-0.4-1.17","<div style=""font-size:46px;"">9 - 8 = 0<br><br><br><br></div>"
"1423","","","1","","html-button-operationspan","134","253106","0.0-9.0-0.4-1.18","<div style=""font-size:46px;"">1 + 5 = 8<br><br><br><br></div>"
"1084","","","1","","html-button-operationspan","137","255205","0.0-9.0-0.4-1.19","<div style=""font-size:46px;"">8 - 3 = 3<br><br><br><br></div>"
"1122","","","1","","html-button-operationspan","140","257345","0.0-9.0-0.4-1.20","<div style=""font-size:46px;"">3 + 7 = 8<br><br><br><br></div>"
"1806","","","1","","html-button-operationspan","143","260170","0.0-9.0-0.4-1.21","<div style=""font-size:46px;"">5 - 2 = 3<br><br><br><br></div>"
"6790","K,J,T,S,R","K,J,T,S,R","5","5","operation-span-recall","145","266977","0.0-9.0-1.4",""
"1093","","","1","","html-button-operationspan","148","270425","0.0-9.0-0.5-1.22","<div style=""font-size:46px;"">10 + 7 = 18<br><br><br><br></div>"
"1433","","","1","","html-button-operationspan","151","272865","0.0-9.0-0.5-1.23","<div style=""font-size:46px;"">4 + 9 = 11<br><br><br><br></div>"
"1113","","","1","","html-button-operationspan","154","274985","0.0-9.0-0.5-1.24","<div style=""font-size:46px;"">5 + 5 = 8<br><br><br><br></div>"
