"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"14254","H,R,J","H,R,J","3","3","operation-span-recall","9","67856","0.0-3.0-1.0",""
"8367","Q,N,P,R","Q,N,P,R","4","4","operation-span-recall","19","85138","0.0-3.0-1.1",""
"9636","Q,R,F,T,S","T,F,Q,S,R","0","5","operation-span-recall","31","101364","0.0-3.0-1.2",""
"2226","","","1","","html-button-operationspan","34","147512","0.0-5.0-0.0","<div style=""font-size:46px;"">1 - 1 = 0<br><br><br><br></div>"
"2594","","","1","","html-button-operationspan","36","151110","0.0-5.0-0.1","<div style=""font-size:46px;"">3 - 2 = 3<br><br><br><br></div>"
"1997","","","1","","html-button-operationspan","38","154110","0.0-5.0-0.2","<div style=""font-size:46px;"">7 - 6 = 1<br><br><br><br></div>"
"2127","","","1","","html-button-operationspan","40","157240","0.0-5.0-0.3","<div style=""font-size:46px;"">4 - 2 = 2<br><br><br><br></div>"
"1918","","","1","","html-button-operationspan","42","160162","0.0-5.0-0.4","<div style=""font-size:46px;"">3 + 3 = 4<br><br><br><br></div>"
"5081","","","1","","html-button-operationspan","46","188824","0.0-7.0-0.0-1.0","<div style=""font-size:46px;"">5 + 8 = 13<br><br><br><br></div>"
"3949","","","1","","html-button-operationspan","49","193780","0.0-7.0-0.0-1.1","<div style=""font-size:46px;"">7 - 4 = 1<br><br><br><br></div>"
"1825","","","1","","html-button-operationspan","52","196612","0.0-7.0-0.0-1.2","<div style=""font-size:46px;"">4 - 2 = 3<br><br><br><br></div>"
"7392","L,S,K","L,S,K","3","3","operation-span-recall","54","204008","0.0-7.0-1.0",""
"1516","","","1","","html-button-operationspan","57","208657","0.0-7.0-0.1-1.3","<div style=""font-size:46px;"">4 + 4 = 8<br><br><br><br></div>"
"2001","","","1","","html-button-operationspan","60","211665","0.0-7.0-0.1-1.4","<div style=""font-size:46px;"">8 - 1 = 7<br><br><br><br></div>"
"3815","","","1","","html-button-operationspan","63","216487","0.0-7.0-0.1-1.5","<div style=""font-size:46px;"">8 + 4 = 12<br><br><br><br></div>"
"2468","","","1","","html-button-operationspan","66","219962","0.0-7.0-0.1-1.6","<div style=""font-size:46px;"">10 + 5 = 13<br><br><br><br></div>"
