"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"9268","F,R,J","F,R,J","3","3","operation-span-recall","9","55517","0.0-3.0-1.0",""
"7534","S,H,P,K","S,H,P,K","4","4","operation-span-recall","19","71153","0.0-3.0-1.1",""
"8518","N,L,P,Q,F","N,L,Q,P,F","3","5","operation-span-recall","31","85917","0.0-3.0-1.2",""
"3111","","","1","","html-button-operationspan","34","112357","0.0-5.0-0.0","<div style=""font-size:46px;"">3 + 8 = 11<br><br><br><br></div>"
"2142","","","1","","html-button-operationspan","36","115503","0.0-5.0-0.1","<div style=""font-size:46px;"">7 - 3 = 6<br><br><br><br></div>"
"3123","","","1","","html-button-operationspan","38","119630","0.0-5.0-0.2","<div style=""font-size:46px;"">8 + 1 = 7<br><br><br><br></div>"
"2648","","","1","","html-button-operationspan","40","123282","0.0-5.0-0.3","<div style=""font-size:46px;"">5 + 4 = 11<br><br><br><br></div>"
"2651","","","1","","html-button-operationspan","42","126936","0.0-5.0-0.4","<div style=""font-size:46px;"">9 - 3 = 7<br><br><br><br></div>"
"2586","","","1","","html-button-operationspan","46","144922","0.0-7.0-0.0-1.0","<div style=""font-size:46px;"">5 + 4 = 9<br><br><br><br></div>"
"2296","","","1","","html-button-operationspan","49","148222","0.0-7.0-0.0-1.1","<div style=""font-size:46px;"">10 - 7 = 3<br><br><br><br></div>"
"5958","","","1","","html-button-operationspan","52","155185","0.0-7.0-0.0-1.2","<div style=""font-size:46px;"">10 + 7 = 15<br><br><br><br></div>"
"7437","T,H,N","T,H,N","3","3","operation-span-recall","54","162626","0.0-7.0-1.0",""
"1966","","","1","","html-button-operationspan","57","167915","0.0-7.0-0.1-1.3","<div style=""font-size:46px;"">6 - 2 = 4<br><br><br><br></div>"
"2084","","","1","","html-button-operationspan","60","171003","0.0-7.0-0.1-1.4","<div style=""font-size:46px;"">9 + 1 = 12<br><br><br><br></div>"
"4837","","","1","","html-button-operationspan","63","176845","0.0-7.0-0.1-1.5","<div style=""font-size:46px;"">4 + 5 = 8<br><br><br><br></div>"
"1669","","","1","","html-button-operationspan","66","179519","0.0-7.0-0.1-1.6","<div style=""font-size:46px;"">2 + 1 = 3<br><br><br><br></div>"
"7064","V,F,L,T","V,F,L,T","4","4","operation-span-recall","68","186588","0.0-7.0-1.1",""
"1611","","","1","","html-button-operationspan","72","196468","0.0-9.0-0.0-1.0","<div style=""font-size:46px;"">5 + 5 = 10<br><br><br><br></div>"
"2140","","","1","","html-button-operationspan","75","199613","0.0-9.0-0.0-1.1","<div style=""font-size:46px;"">5 - 1 = 4<br><br><br><br></div>"
"1866","","","1","","html-button-operationspan","78","202485","0.0-9.0-0.0-1.2","<div style=""font-size:46px;"">6 - 1 = 6<br><br><br><br></div>"
"2040","","","1","","html-button-operationspan","81","205530","0.0-9.0-0.0-1.3","<div style=""font-size:46px;"">7 - 1 = 6<br><br><br><br></div>"
"6292","Q,L,K,S","Q,L,K,S","4","4","operation-span-recall","83","211826","0.0-9.0-1.0",""
"1820","","","1","","html-button-operationspan","86","216507","0.0-9.0-0.1-1.4","<div style=""font-size:46px;"">2 + 8 = 10<br><br><br><br></div>"
"1822","","","1","","html-button-operationspan","89","219333","0.0-9.0-0.1-1.5","<div style=""font-size:46px;"">10 + 10 = 22<br><br><br><br></div>"
"2070","","","1","","html-button-operationspan","92","222407","0.0-9.0-0.1-1.6","<div style=""font-size:46px;"">5 + 7 = 12<br><br><br><br></div>"
"2265","","","1","","html-button-operationspan","95","225676","0.0-9.0-0.1-1.7","<div style=""font-size:46px;"">7 + 3 = 10<br><br><br><br></div>"
"8677","T,F,H,S","T,F,H,S","4","4","operation-span-recall","97","234358","0.0-9.0-1.1",""
"2312","","","1","","html-button-operationspan","100","241089","0.0-9.0-0.2-1.8","<div style=""font-size:46px;"">6 - 3 = 2<br><br><br><br></div>"
"2889","","","1","","html-button-operationspan","103","244982","0.0-9.0-0.2-1.9","<div style=""font-size:46px;"">2 + 10 = 12<br><br><br><br></div>"
"5697","","","1","","html-button-operationspan","106","251683","0.0-9.0-0.2-1.10","<div style=""font-size:46px;"">10 - 7 = 2<br><br><br><br></div>"
"3042","","","1","","html-button-operationspan","109","255729","0.0-9.0-0.2-1.11","<div style=""font-size:46px;"">3 - 2 = 2<br><br><br><br></div>"
"7157","T,F,S,L","T,S,F,L","2","4","operation-span-recall","111","262890","0.0-9.0-1.2",""
"4723","","","0","","html-button-operationspan","114","270498","0.0-9.0-0.3-1.12","<div style=""font-size:46px;"">7 + 8 = 15<br><br><br><br></div>"
"1775","","","1","","html-button-operationspan","117","273277","0.0-9.0-0.3-1.13","<div style=""font-size:46px;"">1 + 4 = 6<br><br><br><br></div>"
"4257","","","1","","html-button-operationspan","120","278539","0.0-9.0-0.3-1.14","<div style=""font-size:46px;"">6 - 4 = 1<br><br><br><br></div>"
"1918","","","1","","html-button-operationspan","123","281463","0.0-9.0-0.3-1.15","<div style=""font-size:46px;"">8 + 8 = 16<br><br><br><br></div>"
"3361","","","1","","html-button-operationspan","126","285830","0.0-9.0-0.3-1.16","<div style=""font-size:46px;"">3 + 7 = 10<br><br><br><br></div>"
"23137","T,F,V,R,S","F,R,V,J,L","1","5","operation-span-recall","128","308972","0.0-9.0-1.3",""
"3879","","","1","","html-button-operationspan","131","318772","0.0-9.0-0.4-1.17","<div style=""font-size:46px;"">8 - 7 = 1<br><br><br><br></div>"
"2346","","","1","","html-button-operationspan","134","322124","0.0-9.0-0.4-1.18","<div style=""font-size:46px;"">4 + 10 = 14<br><br><br><br></div>"
"1935","","","1","","html-button-operationspan","137","325063","0.0-9.0-0.4-1.19","<div style=""font-size:46px;"">8 + 2 = 11<br><br><br><br></div>"
"1864","","","1","","html-button-operationspan","140","327932","0.0-9.0-0.4-1.20","<div style=""font-size:46px;"">5 - 1 = 2<br><br><br><br></div>"
"null","","","null","","html-button-operationspan","143","334937","0.0-9.0-0.4-1.21","<div style=""font-size:46px;"">6 - 2 = 3<br><br><br><br></div>"
"12868","P,H,J,K,Q","P,H,J,K,Q","5","5","operation-span-recall","145","347817","0.0-9.0-1.4",""
"2310","","","1","","html-button-operationspan","148","354590","0.0-9.0-0.5-1.22","<div style=""font-size:46px;"">4 + 4 = 6<br><br><br><br></div>"
"4882","","","1","","html-button-operationspan","151","360477","0.0-9.0-0.5-1.23","<div style=""font-size:46px;"">9 + 3 = 12<br><br><br><br></div>"
"2406","","","1","","html-button-operationspan","154","363888","0.0-9.0-0.5-1.24","<div style=""font-size:46px;"">6 + 10 = 17<br><br><br><br></div>"
