"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"5845","R,H,J","R,H,J","3","3","operation-span-recall","9","73441","0.0-3.0-1.0",""
"6731","Q,H,L,K","Q,H,L,K","4","4","operation-span-recall","19","85984","0.0-3.0-1.1",""
"11529","L,N,K,N,F","L,N,J,K,F","3","5","operation-span-recall","31","103936","0.0-3.0-1.2",""
"2582","","","1","","html-button-operationspan","34","118304","0.0-5.0-0.0","<div style=""font-size:46px;"">4 + 9 = 13<br><br><br><br></div>"
"1940","","","1","","html-button-operationspan","36","121248","0.0-5.0-0.1","<div style=""font-size:46px;"">5 - 1 = 5<br><br><br><br></div>"
"1843","","","1","","html-button-operationspan","38","124112","0.0-5.0-0.2","<div style=""font-size:46px;"">3 - 2 = 3<br><br><br><br></div>"
"1535","","","1","","html-button-operationspan","40","126664","0.0-5.0-0.3","<div style=""font-size:46px;"">2 + 6 = 6<br><br><br><br></div>"
"1395","","","1","","html-button-operationspan","42","129072","0.0-5.0-0.4","<div style=""font-size:46px;"">7 - 1 = 6<br><br><br><br></div>"
"4479","","","1","","html-button-operationspan","46","141224","0.0-7.0-0.0-1.0","<div style=""font-size:46px;"">10 - 8 = 2<br><br><br><br></div>"
"2292","","","1","","html-button-operationspan","49","144520","0.0-7.0-0.0-1.1","<div style=""font-size:46px;"">6 + 2 = 8<br><br><br><br></div>"
"1984","","","1","","html-button-operationspan","52","147512","0.0-7.0-0.0-1.2","<div style=""font-size:46px;"">1 + 7 = 8<br><br><br><br></div>"
"3610","F,H,N","F,H,N","3","3","operation-span-recall","54","151127","0.0-7.0-1.0",""
"2008","","","1","","html-button-operationspan","57","156224","0.0-7.0-0.1-1.3","<div style=""font-size:46px;"">3 - 1 = 3<br><br><br><br></div>"
"3275","","","1","","html-button-operationspan","60","160512","0.0-7.0-0.1-1.4","<div style=""font-size:46px;"">4 + 9 = 13<br><br><br><br></div>"
"1849","","","0","","html-button-operationspan","63","163376","0.0-7.0-0.1-1.5","<div style=""font-size:46px;"">6 - 2 = 4<br><br><br><br></div>"
"2204","","","1","","html-button-operationspan","66","166592","0.0-7.0-0.1-1.6","<div style=""font-size:46px;"">8 + 1 = 11<br><br><br><br></div>"
"9086","F,V,H,T","F,V,H,T","4","4","operation-span-recall","68","175680","0.0-7.0-1.1",""
"4331","","","1","","html-button-operationspan","72","187184","0.0-9.0-0.0-1.0","<div style=""font-size:46px;"">9 - 5 = 4<br><br><br><br></div>"
"1354","","","1","","html-button-operationspan","75","189552","0.0-9.0-0.0-1.1","<div style=""font-size:46px;"">1 - 1 = 0<br><br><br><br></div>"
"1597","","","1","","html-button-operationspan","78","192160","0.0-9.0-0.0-1.2","<div style=""font-size:46px;"">10 + 3 = 14<br><br><br><br></div>"
"2511","","","1","","html-button-operationspan","81","195688","0.0-9.0-0.0-1.3","<div style=""font-size:46px;"">4 - 1 = 5<br><br><br><br></div>"
"5590","L,P,V,R","L,P,V,R","4","4","operation-span-recall","83","201280","0.0-9.0-1.0",""
"1820","","","1","","html-button-operationspan","86","206377","0.0-9.0-0.1-1.4","<div style=""font-size:46px;"">3 + 1 = 3<br><br><br><br></div>"
"1595","","","1","","html-button-operationspan","89","208992","0.0-9.0-0.1-1.5","<div style=""font-size:46px;"">9 - 7 = 3<br><br><br><br></div>"
"2043","","","1","","html-button-operationspan","92","212040","0.0-9.0-0.1-1.6","<div style=""font-size:46px;"">7 + 2 = 11<br><br><br><br></div>"
"1537","","","1","","html-button-operationspan","95","214593","0.0-9.0-0.1-1.7","<div style=""font-size:46px;"">6 + 10 = 16<br><br><br><br></div>"
"5051","N,T,H,S","N,T,H,S","4","4","operation-span-recall","97","219648","0.0-9.0-1.1",""
"1150","","","1","","html-button-operationspan","100","222928","0.0-9.0-0.2-1.8","<div style=""font-size:46px;"">1 - 1 = 1<br><br><br><br></div>"
"1280","","","0","","html-button-operationspan","103","225216","0.0-9.0-0.2-1.9","<div style=""font-size:46px;"">8 + 1 = 7<br><br><br><br></div>"
"2188","","","1","","html-button-operationspan","106","228409","0.0-9.0-0.2-1.10","<div style=""font-size:46px;"">8 + 7 = 15<br><br><br><br></div>"
"1117","","","1","","html-button-operationspan","109","230529","0.0-9.0-0.2-1.11","<div style=""font-size:46px;"">1 + 1 = 2<br><br><br><br></div>"
"4749","N,V,T,R","N,V,T,R","4","4","operation-span-recall","111","235280","0.0-9.0-1.2",""
"1786","","","1","","html-button-operationspan","114","239785","0.0-9.0-0.3-1.12","<div style=""font-size:46px;"">5 + 7 = 11<br><br><br><br></div>"
"1971","","","1","","html-button-operationspan","117","242767","0.0-9.0-0.3-1.13","<div style=""font-size:46px;"">9 - 5 = 4<br><br><br><br></div>"
"3382","","","1","","html-button-operationspan","120","247168","0.0-9.0-0.3-1.14","<div style=""font-size:46px;"">6 + 9 = 14<br><br><br><br></div>"
"993","","","1","","html-button-operationspan","123","249168","0.0-9.0-0.3-1.15","<div style=""font-size:46px;"">5 - 1 = 4<br><br><br><br></div>"
"4494","","","1","","html-button-operationspan","126","254672","0.0-9.0-0.3-1.16","<div style=""font-size:46px;"">9 - 6 = 3<br><br><br><br></div>"
"8206","P,T,F,J,Q","P,T,F,J,Q","5","5","operation-span-recall","128","262880","0.0-9.0-1.3",""
"1899","","","1","","html-button-operationspan","131","267777","0.0-9.0-0.4-1.17","<div style=""font-size:46px;"">5 - 4 = 2<br><br><br><br></div>"
"1521","","","1","","html-button-operationspan","134","270312","0.0-9.0-0.4-1.18","<div style=""font-size:46px;"">10 - 1 = 11<br><br><br><br></div>"
"1263","","","1","","html-button-operationspan","137","272600","0.0-9.0-0.4-1.19","<div style=""font-size:46px;"">3 + 1 = 4<br><br><br><br></div>"
"1328","","","1","","html-button-operationspan","140","274944","0.0-9.0-0.4-1.20","<div style=""font-size:46px;"">1 - 1 = 0<br><br><br><br></div>"
"4107","","","1","","html-button-operationspan","143","280063","0.0-9.0-0.4-1.21","<div style=""font-size:46px;"">3 - 2 = 2<br><br><br><br></div>"
"6066","N,R,P,Q,V","N,R,P,Q,V","5","5","operation-span-recall","145","286137","0.0-9.0-1.4",""
"1920","","","1","","html-button-operationspan","148","290408","0.0-9.0-0.5-1.22","<div style=""font-size:46px;"">4 + 3 = 9<br><br><br><br></div>"
"1225","","","1","","html-button-operationspan","151","292641","0.0-9.0-0.5-1.23","<div style=""font-size:46px;"">8 - 1 = 7<br><br><br><br></div>"
"1846","","","1","","html-button-operationspan","154","295504","0.0-9.0-0.5-1.24","<div style=""font-size:46px;"">5 - 3 = 2<br><br><br><br></div>"
"1100","","","1","","html-button-operationspan","157","297617","0.0-9.0-0.5-1.25","<div style=""font-size:46px;"">10 - 7 = 3<br><br><br><br></div>"
"4691","","","1","","html-button-operationspan","160","303329","0.0-9.0-0.5-1.26","<div style=""font-size:46px;"">7 + 8 = 15<br><br><br><br></div>"
