"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"7018","F,J,Q","F,J,Q","3","3","operation-span-recall","9","41665","0.0-3.0-1.0",""
"4914","J,Q,L,T","J,Q,L,T","4","4","operation-span-recall","19","53071","0.0-3.0-1.1",""
"6018","S,R,F,V,H","S,R,F,V,H","5","5","operation-span-recall","31","65430","0.0-3.0-1.2",""
"2228","","","1","","html-button-operationspan","34","83677","0.0-5.0-0.0","<div style=""font-size:46px;"">1 - 1 = 0<br><br><br><br></div>"
"1696","","","1","","html-button-operationspan","36","86379","0.0-5.0-0.1","<div style=""font-size:46px;"">3 + 9 = 10<br><br><br><br></div>"
"1829","","","1","","html-button-operationspan","38","89221","0.0-5.0-0.2","<div style=""font-size:46px;"">4 - 1 = 5<br><br><br><br></div>"
"1679","","","0","","html-button-operationspan","40","91907","0.0-5.0-0.3","<div style=""font-size:46px;"">8 + 10 = 19<br><br><br><br></div>"
"1934","","","1","","html-button-operationspan","42","94844","0.0-5.0-0.4","<div style=""font-size:46px;"">7 + 8 = 15<br><br><br><br></div>"
"3244","","","1","","html-button-operationspan","46","108714","0.0-7.0-0.0-1.0","<div style=""font-size:46px;"">6 + 9 = 15<br><br><br><br></div>"
"1762","","","1","","html-button-operationspan","49","111484","0.0-7.0-0.0-1.1","<div style=""font-size:46px;"">7 - 5 = 0<br><br><br><br></div>"
"1708","","","1","","html-button-operationspan","52","114193","0.0-7.0-0.0-1.2","<div style=""font-size:46px;"">1 + 6 = 7<br><br><br><br></div>"
"4864","F,T,L","F,T,L","3","3","operation-span-recall","54","119060","0.0-7.0-1.0",""
"2628","","","1","","html-button-operationspan","57","123940","0.0-7.0-0.1-1.3","<div style=""font-size:46px;"">3 - 1 = 3<br><br><br><br></div>"
"1508","","","1","","html-button-operationspan","60","126451","0.0-7.0-0.1-1.4","<div style=""font-size:46px;"">3 - 1 = 2<br><br><br><br></div>"
"1636","","","1","","html-button-operationspan","63","129089","0.0-7.0-0.1-1.5","<div style=""font-size:46px;"">9 + 2 = 11<br><br><br><br></div>"
"1429","","","1","","html-button-operationspan","66","131528","0.0-7.0-0.1-1.6","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"5375","T,H,J,S","T,H,J,S","4","4","operation-span-recall","68","136906","0.0-7.0-1.1",""
"2822","","","1","","html-button-operationspan","72","146532","0.0-9.0-0.0-1.0","<div style=""font-size:46px;"">2 + 2 = 5<br><br><br><br></div>"
"1449","","","1","","html-button-operationspan","75","148996","0.0-9.0-0.0-1.1","<div style=""font-size:46px;"">5 - 2 = 1<br><br><br><br></div>"
"2714","","","1","","html-button-operationspan","78","152713","0.0-9.0-0.0-1.2","<div style=""font-size:46px;"">2 + 6 = 8<br><br><br><br></div>"
"2252","","","1","","html-button-operationspan","81","155979","0.0-9.0-0.0-1.3","<div style=""font-size:46px;"">8 + 1 = 8<br><br><br><br></div>"
"4391","P,L,H,T","P,L,H,T","4","4","operation-span-recall","83","160372","0.0-9.0-1.0",""
"1642","","","1","","html-button-operationspan","86","164006","0.0-9.0-0.1-1.4","<div style=""font-size:46px;"">8 + 1 = 7<br><br><br><br></div>"
"2446","","","1","","html-button-operationspan","89","167459","0.0-9.0-0.1-1.5","<div style=""font-size:46px;"">7 + 2 = 9<br><br><br><br></div>"
"null","","","null","","html-button-operationspan","92","174474","0.0-9.0-0.1-1.6","<div style=""font-size:46px;"">9 + 6 = 15<br><br><br><br></div>"
"1664","","","1","","html-button-operationspan","95","177140","0.0-9.0-0.1-1.7","<div style=""font-size:46px;"">6 - 4 = 2<br><br><br><br></div>"
"8636","Q,S,R,P","Q,S,R,P","4","4","operation-span-recall","97","185778","0.0-9.0-1.1",""
"null","","","null","","html-button-operationspan","100","195828","0.0-9.0-0.2-1.8","<div style=""font-size:46px;"">4 - 3 = 1<br><br><br><br></div>"
"5565","","","1","","html-button-operationspan","103","202395","0.0-9.0-0.2-1.9","<div style=""font-size:46px;"">9 - 8 = 1<br><br><br><br></div>"
"1797","","","1","","html-button-operationspan","106","205195","0.0-9.0-0.2-1.10","<div style=""font-size:46px;"">1 - 1 = 2<br><br><br><br></div>"
"4145","","","1","","html-button-operationspan","109","210356","0.0-9.0-0.2-1.11","<div style=""font-size:46px;"">9 + 5 = 14<br><br><br><br></div>"
"8527","K,H,Q","T,K,H,Q","0","4","operation-span-recall","111","218887","0.0-9.0-1.2",""
"2104","","","1","","html-button-operationspan","114","224322","0.0-9.0-0.3-1.12","<div style=""font-size:46px;"">5 - 4 = 1<br><br><br><br></div>"
"3277","","","1","","html-button-operationspan","117","228602","0.0-9.0-0.3-1.13","<div style=""font-size:46px;"">10 - 9 = 1<br><br><br><br></div>"
"1575","","","1","","html-button-operationspan","120","231192","0.0-9.0-0.3-1.14","<div style=""font-size:46px;"">5 - 1 = 6<br><br><br><br></div>"
"2174","","","1","","html-button-operationspan","123","234369","0.0-9.0-0.3-1.15","<div style=""font-size:46px;"">6 - 1 = 5<br><br><br><br></div>"
"2366","","","1","","html-button-operationspan","126","237738","0.0-9.0-0.3-1.16","<div style=""font-size:46px;"">9 + 4 = 13<br><br><br><br></div>"
"4102","V,Q,R,L,H","V,Q,R,L,H","5","5","operation-span-recall","128","241844","0.0-9.0-1.3",""
"4871","","","1","","html-button-operationspan","131","248863","0.0-9.0-0.4-1.17","<div style=""font-size:46px;"">8 + 9 = 16<br><br><br><br></div>"
"1020","","","1","","html-button-operationspan","134","250901","0.0-9.0-0.4-1.18","<div style=""font-size:46px;"">9 + 10 = 19<br><br><br><br></div>"
"1460","","","1","","html-button-operationspan","137","253365","0.0-9.0-0.4-1.19","<div style=""font-size:46px;"">1 + 10 = 9<br><br><br><br></div>"
"1907","","","1","","html-button-operationspan","140","256279","0.0-9.0-0.4-1.20","<div style=""font-size:46px;"">3 + 3 = 5<br><br><br><br></div>"
"1629","","","1","","html-button-operationspan","143","258910","0.0-9.0-0.4-1.21","<div style=""font-size:46px;"">5 - 1 = 4<br><br><br><br></div>"
"4648","R,V,L,H,J","R,V,L,H,J","5","5","operation-span-recall","145","263561","0.0-9.0-1.4",""
"2442","","","1","","html-button-operationspan","148","267973","0.0-9.0-0.5-1.22","<div style=""font-size:46px;"">7 + 6 = 13<br><br><br><br></div>"
"1562","","","1","","html-button-operationspan","151","270539","0.0-9.0-0.5-1.23","<div style=""font-size:46px;"">5 + 3 = 7<br><br><br><br></div>"
"2296","","","1","","html-button-operationspan","154","273841","0.0-9.0-0.5-1.24","<div style=""font-size:46px;"">6 - 4 = 2<br><br><br><br></div>"
"1687","","","1","","html-button-operationspan","157","276545","0.0-9.0-0.5-1.25","<div style=""font-size:46px;"">9 + 2 = 9<br><br><br><br></div>"
"2242","","","1","","html-button-operationspan","160","279793","0.0-9.0-0.5-1.26","<div style=""font-size:46px;"">10 - 8 = 0<br><br><br><br></div>"
"4090","R,N,F,H,Q","R,N,F,H,Q","5","5","operation-span-recall","162","283887","0.0-9.0-1.5",""
"2061","","","1","","html-button-operationspan","165","287909","0.0-9.0-0.6-1.27","<div style=""font-size:46px;"">10 - 5 = 5<br><br><br><br></div>"
"1232","","","1","","html-button-operationspan","168","290151","0.0-9.0-0.6-1.28","<div style=""font-size:46px;"">4 - 1 = 2<br><br><br><br></div>"
"1312","","","1","","html-button-operationspan","171","292466","0.0-9.0-0.6-1.29","<div style=""font-size:46px;"">1 - 1 = 0<br><br><br><br></div>"
"3007","","","1","","html-button-operationspan","174","296476","0.0-9.0-0.6-1.30","<div style=""font-size:46px;"">3 - 1 = 0<br><br><br><br></div>"
