"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"3175","K,R,T","K,R,T","3","3","operation-span-recall","9","45100","0.0-3.0-1.0",""
"5186","F,L,K,V","F,L,K,V","4","4","operation-span-recall","19","55840","0.0-3.0-1.1",""
"4945","P,K,N,Q,T","P,K,N,Q,T","5","5","operation-span-recall","31","67245","0.0-3.0-1.2",""
"2772","","","1","","html-button-operationspan","34","88331","0.0-5.0-0.0","<div style=""font-size:46px;"">6 - 2 = 4<br><br><br><br></div>"
"1906","","","1","","html-button-operationspan","36","91241","0.0-5.0-0.1","<div style=""font-size:46px;"">7 - 3 = 2<br><br><br><br></div>"
"1495","","","1","","html-button-operationspan","38","93747","0.0-5.0-0.2","<div style=""font-size:46px;"">7 + 1 = 10<br><br><br><br></div>"
"2046","","","1","","html-button-operationspan","40","96800","0.0-5.0-0.3","<div style=""font-size:46px;"">4 - 1 = 5<br><br><br><br></div>"
"1290","","","1","","html-button-operationspan","42","99100","0.0-5.0-0.4","<div style=""font-size:46px;"">10 + 10 = 20<br><br><br><br></div>"
"2373","","","1","","html-button-operationspan","46","126436","0.0-7.0-0.0-1.0","<div style=""font-size:46px;"">4 + 10 = 16<br><br><br><br></div>"
"4348","","","1","","html-button-operationspan","49","131790","0.0-7.0-0.0-1.1","<div style=""font-size:46px;"">6 - 5 = 1<br><br><br><br></div>"
"1911","","","1","","html-button-operationspan","52","134715","0.0-7.0-0.0-1.2","<div style=""font-size:46px;"">2 + 3 = 4<br><br><br><br></div>"
"5615","V,R,F","V,R,F","3","3","operation-span-recall","54","140331","0.0-7.0-1.0",""
"1611","","","1","","html-button-operationspan","57","144100","0.0-7.0-0.1-1.3","<div style=""font-size:46px;"">1 - 1 = 2<br><br><br><br></div>"
"4080","","","1","","html-button-operationspan","60","149195","0.0-7.0-0.1-1.4","<div style=""font-size:46px;"">6 + 9 = 16<br><br><br><br></div>"
"4171","","","1","","html-button-operationspan","63","154380","0.0-7.0-0.1-1.5","<div style=""font-size:46px;"">1 - 1 = 1<br><br><br><br></div>"
"1384","","","1","","html-button-operationspan","66","156776","0.0-7.0-0.1-1.6","<div style=""font-size:46px;"">3 + 4 = 7<br><br><br><br></div>"
"5511","P,H,N,Q","P,H,N,Q","4","4","operation-span-recall","68","162289","0.0-7.0-1.1",""
"2452","","","1","","html-button-operationspan","72","172120","0.0-9.0-0.0-1.0","<div style=""font-size:46px;"">1 - 1 = 0<br><br><br><br></div>"
"2682","","","1","","html-button-operationspan","75","175816","0.0-9.0-0.0-1.1","<div style=""font-size:46px;"">6 - 3 = 3<br><br><br><br></div>"
"1534","","","1","","html-button-operationspan","78","178363","0.0-9.0-0.0-1.2","<div style=""font-size:46px;"">7 - 2 = 6<br><br><br><br></div>"
"3769","","","1","","html-button-operationspan","81","183138","0.0-9.0-0.0-1.3","<div style=""font-size:46px;"">9 + 5 = 15<br><br><br><br></div>"
