"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"4090","J,P,F","J,P,F","3","3","operation-span-recall","9","43901","0.0-3.0-1.0",""
"4228","R,J,N,V","R,J,N,V","4","4","operation-span-recall","19","53624","0.0-3.0-1.1",""
"8349","J,R,H,K,L","J,H,R,K,L","3","5","operation-span-recall","31","67909","0.0-3.0-1.2",""
"1412","","","0","","html-button-operationspan","34","87978","0.0-5.0-0.0","<div style=""font-size:46px;"">2 + 2 = 4<br><br><br><br></div>"
"3766","","","1","","html-button-operationspan","36","92749","0.0-5.0-0.1","<div style=""font-size:46px;"">9 + 6 = 13<br><br><br><br></div>"
"3494","","","1","","html-button-operationspan","38","97247","0.0-5.0-0.2","<div style=""font-size:46px;"">8 + 9 = 18<br><br><br><br></div>"
"1931","","","1","","html-button-operationspan","40","100181","0.0-5.0-0.3","<div style=""font-size:46px;"">7 + 7 = 16<br><br><br><br></div>"
"1563","","","1","","html-button-operationspan","42","102750","0.0-5.0-0.4","<div style=""font-size:46px;"">3 - 2 = 1<br><br><br><br></div>"
"1404","","","1","","html-button-operationspan","46","144234","0.0-7.0-0.0-1.0","<div style=""font-size:46px;"">2 + 2 = 4<br><br><br><br></div>"
"1530","","","1","","html-button-operationspan","49","146769","0.0-7.0-0.0-1.1","<div style=""font-size:46px;"">5 + 10 = 17<br><br><br><br></div>"
"1515","","","1","","html-button-operationspan","52","149289","0.0-7.0-0.0-1.2","<div style=""font-size:46px;"">7 - 4 = 1<br><br><br><br></div>"
"4341","S,R,Q","S,R,Q","3","3","operation-span-recall","54","153634","0.0-7.0-1.0",""
"1233","","","1","","html-button-operationspan","57","157033","0.0-7.0-0.1-1.3","<div style=""font-size:46px;"">1 + 8 = 9<br><br><br><br></div>"
"1299","","","0","","html-button-operationspan","60","159336","0.0-7.0-0.1-1.4","<div style=""font-size:46px;"">1 - 1 = 0<br><br><br><br></div>"
"null","","","null","","html-button-operationspan","63","166346","0.0-7.0-0.1-1.5","<div style=""font-size:46px;"">5 + 8 = 15<br><br><br><br></div>"
"3752","","","1","","html-button-operationspan","66","171102","0.0-7.0-0.1-1.6","<div style=""font-size:46px;"">5 - 2 = 1<br><br><br><br></div>"
"3801","Q,F,R,T","Q,F,R,T","4","4","operation-span-recall","68","174907","0.0-7.0-1.1",""
"1565","","","1","","html-button-operationspan","72","184284","0.0-9.0-0.0-1.0","<div style=""font-size:46px;"">8 + 1 = 8<br><br><br><br></div>"
"2274","","","1","","html-button-operationspan","75","187562","0.0-9.0-0.0-1.1","<div style=""font-size:46px;"">7 - 3 = 2<br><br><br><br></div>"
"1956","","","1","","html-button-operationspan","78","190526","0.0-9.0-0.0-1.2","<div style=""font-size:46px;"">1 - 1 = 0<br><br><br><br></div>"
"1772","","","1","","html-button-operationspan","81","193304","0.0-9.0-0.0-1.3","<div style=""font-size:46px;"">5 - 1 = 6<br><br><br><br></div>"
"4987","K,Q,N,R","K,Q,N,R","4","4","operation-span-recall","83","198294","0.0-9.0-1.0",""
"1667","","","1","","html-button-operationspan","86","202299","0.0-9.0-0.1-1.4","<div style=""font-size:46px;"">10 - 7 = 4<br><br><br><br></div>"
"1121","","","1","","html-button-operationspan","89","204424","0.0-9.0-0.1-1.5","<div style=""font-size:46px;"">8 + 2 = 10<br><br><br><br></div>"
"1286","","","1","","html-button-operationspan","92","206718","0.0-9.0-0.1-1.6","<div style=""font-size:46px;"">2 + 10 = 12<br><br><br><br></div>"
"1512","","","1","","html-button-operationspan","95","209237","0.0-9.0-0.1-1.7","<div style=""font-size:46px;"">1 + 6 = 7<br><br><br><br></div>"
"4164","F,P,R,V","F,P,R,V","4","4","operation-span-recall","97","213404","0.0-9.0-1.1",""
"1878","","","0","","html-button-operationspan","100","217516","0.0-9.0-0.2-1.8","<div style=""font-size:46px;"">9 + 8 = 16<br><br><br><br></div>"
"1958","","","1","","html-button-operationspan","103","220480","0.0-9.0-0.2-1.9","<div style=""font-size:46px;"">8 + 9 = 15<br><br><br><br></div>"
"1000","","","1","","html-button-operationspan","106","222483","0.0-9.0-0.2-1.10","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
