"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"5293","F,P,R","F,P,R","3","3","operation-span-recall","9","52357","0.0-3.0-1.0",""
"5575","H,T,K,L","H,T,K,L","4","4","operation-span-recall","19","64078","0.0-3.0-1.1",""
"6880","H,P,R,L,F","H,P,R,L,F","5","5","operation-span-recall","31","77261","0.0-3.0-1.2",""
"3574","","","1","","html-button-operationspan","34","97750","0.0-5.0-0.0","<div style=""font-size:46px;"">9 - 8 = 1<br><br><br><br></div>"
"1703","","","1","","html-button-operationspan","36","100462","0.0-5.0-0.1","<div style=""font-size:46px;"">5 + 1 = 7<br><br><br><br></div>"
"1584","","","1","","html-button-operationspan","38","103061","0.0-5.0-0.2","<div style=""font-size:46px;"">6 - 1 = 5<br><br><br><br></div>"
"1798","","","1","","html-button-operationspan","40","105870","0.0-5.0-0.3","<div style=""font-size:46px;"">9 - 7 = 1<br><br><br><br></div>"
"1777","","","1","","html-button-operationspan","42","108661","0.0-5.0-0.4","<div style=""font-size:46px;"">8 + 10 = 18<br><br><br><br></div>"
"1865","","","1","","html-button-operationspan","46","133878","0.0-7.0-0.0-1.0","<div style=""font-size:46px;"">6 + 7 = 14<br><br><br><br></div>"
"1413","","","1","","html-button-operationspan","49","136302","0.0-7.0-0.0-1.1","<div style=""font-size:46px;"">6 - 2 = 6<br><br><br><br></div>"
"1558","","","1","","html-button-operationspan","52","138870","0.0-7.0-0.0-1.2","<div style=""font-size:46px;"">8 + 2 = 12<br><br><br><br></div>"
"4812","R,L,S","R,L,S","3","3","operation-span-recall","54","143685","0.0-7.0-1.0",""
"1229","","","1","","html-button-operationspan","57","148621","0.0-7.0-0.1-1.3","<div style=""font-size:46px;"">6 + 6 = 12<br><br><br><br></div>"
"1570","","","1","","html-button-operationspan","60","151198","0.0-7.0-0.1-1.4","<div style=""font-size:46px;"">10 - 2 = 8<br><br><br><br></div>"
"1504","","","1","","html-button-operationspan","63","153709","0.0-7.0-0.1-1.5","<div style=""font-size:46px;"">6 - 4 = 0<br><br><br><br></div>"
"1828","","","1","","html-button-operationspan","66","156549","0.0-7.0-0.1-1.6","<div style=""font-size:46px;"">9 + 6 = 14<br><br><br><br></div>"
"4373","J,K,N,H","J,K,N,H","4","4","operation-span-recall","68","160925","0.0-7.0-1.1",""
"1247","","","1","","html-button-operationspan","72","171549","0.0-9.0-0.0-1.0","<div style=""font-size:46px;"">3 - 1 = 2<br><br><br><br></div>"
"1364","","","1","","html-button-operationspan","75","173918","0.0-9.0-0.0-1.1","<div style=""font-size:46px;"">10 - 1 = 9<br><br><br><br></div>"
"1661","","","1","","html-button-operationspan","78","176589","0.0-9.0-0.0-1.2","<div style=""font-size:46px;"">9 - 5 = 4<br><br><br><br></div>"
"1253","","","1","","html-button-operationspan","81","178853","0.0-9.0-0.0-1.3","<div style=""font-size:46px;"">1 + 4 = 5<br><br><br><br></div>"
"4294","K,N,S,T","K,N,S,T","4","4","operation-span-recall","83","183150","0.0-9.0-1.0",""
"1209","","","1","","html-button-operationspan","86","186685","0.0-9.0-0.1-1.4","<div style=""font-size:46px;"">8 + 2 = 10<br><br><br><br></div>"
"1333","","","1","","html-button-operationspan","89","189030","0.0-9.0-0.1-1.5","<div style=""font-size:46px;"">3 - 1 = 2<br><br><br><br></div>"
"1141","","","1","","html-button-operationspan","92","191181","0.0-9.0-0.1-1.6","<div style=""font-size:46px;"">9 - 3 = 8<br><br><br><br></div>"
"1400","","","1","","html-button-operationspan","95","193598","0.0-9.0-0.1-1.7","<div style=""font-size:46px;"">1 - 1 = 0<br><br><br><br></div>"
"5158","Q,K,R,F","Q,K,R,F","4","4","operation-span-recall","97","198758","0.0-9.0-1.1",""
"1537","","","0","","html-button-operationspan","100","203454","0.0-9.0-0.2-1.8","<div style=""font-size:46px;"">2 + 1 = 3<br><br><br><br></div>"
"1177","","","1","","html-button-operationspan","103","205646","0.0-9.0-0.2-1.9","<div style=""font-size:46px;"">1 - 1 = 2<br><br><br><br></div>"
"1247","","","1","","html-button-operationspan","106","207902","0.0-9.0-0.2-1.10","<div style=""font-size:46px;"">6 + 2 = 8<br><br><br><br></div>"
"1366","","","1","","html-button-operationspan","109","210285","0.0-9.0-0.2-1.11","<div style=""font-size:46px;"">8 + 8 = 15<br><br><br><br></div>"
"4981","R,K,P,N","R,K,P,N","4","4","operation-span-recall","111","215278","0.0-9.0-1.2",""
"1104","","","1","","html-button-operationspan","114","219806","0.0-9.0-0.3-1.12","<div style=""font-size:46px;"">8 + 8 = 14<br><br><br><br></div>"
"1249","","","1","","html-button-operationspan","117","222061","0.0-9.0-0.3-1.13","<div style=""font-size:46px;"">1 - 1 = 0<br><br><br><br></div>"
"1855","","","1","","html-button-operationspan","120","224933","0.0-9.0-0.3-1.14","<div style=""font-size:46px;"">3 + 9 = 11<br><br><br><br></div>"
"2117","","","1","","html-button-operationspan","123","228054","0.0-9.0-0.3-1.15","<div style=""font-size:46px;"">9 - 6 = 3<br><br><br><br></div>"
"1728","","","1","","html-button-operationspan","126","230790","0.0-9.0-0.3-1.16","<div style=""font-size:46px;"">3 - 1 = 3<br><br><br><br></div>"
"5581","V,L,Q,F,H","V,L,Q,F,H","5","5","operation-span-recall","128","236373","0.0-9.0-1.3",""
"1095","","","1","","html-button-operationspan","131","240021","0.0-9.0-0.4-1.17","<div style=""font-size:46px;"">4 + 4 = 9<br><br><br><br></div>"
"1234","","","1","","html-button-operationspan","134","242269","0.0-9.0-0.4-1.18","<div style=""font-size:46px;"">10 + 9 = 21<br><br><br><br></div>"
"1136","","","1","","html-button-operationspan","137","244421","0.0-9.0-0.4-1.19","<div style=""font-size:46px;"">3 + 6 = 7<br><br><br><br></div>"
"1306","","","1","","html-button-operationspan","140","246733","0.0-9.0-0.4-1.20","<div style=""font-size:46px;"">6 + 9 = 15<br><br><br><br></div>"
"1506","","","1","","html-button-operationspan","143","249245","0.0-9.0-0.4-1.21","<div style=""font-size:46px;"">1 + 5 = 4<br><br><br><br></div>"
"6437","P,S,J,F,N","P,S,J,F,N","5","5","operation-span-recall","145","255685","0.0-9.0-1.4",""
"1343","","","1","","html-button-operationspan","148","259365","0.0-9.0-0.5-1.22","<div style=""font-size:46px;"">1 + 5 = 4<br><br><br><br></div>"
"1554","","","1","","html-button-operationspan","151","261925","0.0-9.0-0.5-1.23","<div style=""font-size:46px;"">7 - 4 = 3<br><br><br><br></div>"
"1456","","","1","","html-button-operationspan","154","264390","0.0-9.0-0.5-1.24","<div style=""font-size:46px;"">3 + 2 = 4<br><br><br><br></div>"
"1116","","","1","","html-button-operationspan","157","266517","0.0-9.0-0.5-1.25","<div style=""font-size:46px;"">6 - 4 = 3<br><br><br><br></div>"
"1167","","","1","","html-button-operationspan","160","268694","0.0-9.0-0.5-1.26","<div style=""font-size:46px;"">5 + 6 = 11<br><br><br><br></div>"
"6970","T,F,S,L,J","T,F,S,L,J","5","5","operation-span-recall","162","275669","0.0-9.0-1.5",""
"1550","","","1","","html-button-operationspan","165","280093","0.0-9.0-0.6-1.27","<div style=""font-size:46px;"">1 + 3 = 4<br><br><br><br></div>"
"1139","","","1","","html-button-operationspan","168","282245","0.0-9.0-0.6-1.28","<div style=""font-size:46px;"">7 + 10 = 15<br><br><br><br></div>"
"1231","","","1","","html-button-operationspan","171","284493","0.0-9.0-0.6-1.29","<div style=""font-size:46px;"">3 - 1 = 2<br><br><br><br></div>"
"1100","","","1","","html-button-operationspan","174","286597","0.0-9.0-0.6-1.30","<div style=""font-size:46px;"">2 - 1 = 3<br><br><br><br></div>"
"1863","","","1","","html-button-operationspan","177","289470","0.0-9.0-0.6-1.31","<div style=""font-size:46px;"">1 + 2 = 3<br><br><br><br></div>"
"1859","","","1","","html-button-operationspan","180","292341","0.0-9.0-0.6-1.32","<div style=""font-size:46px;"">5 + 8 = 15<br><br><br><br></div>"
"6861","T,K,F,P,L,S","T,K,F,P,L,S","6","6","operation-span-recall","182","299206","0.0-9.0-1.6",""
"1628","","","1","","html-button-operationspan","185","303054","0.0-9.0-0.7-1.33","<div style=""font-size:46px;"">7 + 5 = 12<br><br><br><br></div>"
"1295","","","1","","html-button-operationspan","188","305358","0.0-9.0-0.7-1.34","<div style=""font-size:46px;"">1 - 1 = 1<br><br><br><br></div>"
"1550","","","1","","html-button-operationspan","191","307909","0.0-9.0-0.7-1.35","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"1404","","","1","","html-button-operationspan","194","310326","0.0-9.0-0.7-1.36","<div style=""font-size:46px;"">3 - 2 = 1<br><br><br><br></div>"
"2405","","","1","","html-button-operationspan","197","313733","0.0-9.0-0.7-1.37","<div style=""font-size:46px;"">3 + 8 = 13<br><br><br><br></div>"
"1309","","","1","","html-button-operationspan","200","316062","0.0-9.0-0.7-1.38","<div style=""font-size:46px;"">2 + 8 = 10<br><br><br><br></div>"
"5637","K,J,N,S,P,Q","K,J,N,S,P,Q","6","6","operation-span-recall","202","321701","0.0-9.0-1.7",""
"1082","","","1","","html-button-operationspan","205","324966","0.0-9.0-0.8-1.39","<div style=""font-size:46px;"">1 + 9 = 11<br><br><br><br></div>"
"854","","","1","","html-button-operationspan","208","326830","0.0-9.0-0.8-1.40","<div style=""font-size:46px;"">7 - 5 = 0<br><br><br><br></div>"
"1133","","","1","","html-button-operationspan","211","328981","0.0-9.0-0.8-1.41","<div style=""font-size:46px;"">10 + 10 = 18<br><br><br><br></div>"
"928","","","1","","html-button-operationspan","214","330918","0.0-9.0-0.8-1.42","<div style=""font-size:46px;"">1 - 1 = 1<br><br><br><br></div>"
"1230","","","1","","html-button-operationspan","217","333157","0.0-9.0-0.8-1.43","<div style=""font-size:46px;"">3 + 9 = 13<br><br><br><br></div>"
"2085","","","1","","html-button-operationspan","220","336246","0.0-9.0-0.8-1.44","<div style=""font-size:46px;"">7 - 3 = 4<br><br><br><br></div>"
"7068","H,L,R,T,Q,F","H,L,R,T,Q,F","6","6","operation-span-recall","222","343317","0.0-9.0-1.8",""
